cluster_idx	scan	mz	RTINSECONDS	index in file	source filename
2156	4237	953.611	0	4237	datasets/MSV000078787_specs_ms.mgf
2156	4238	953.674	0	4238	datasets/MSV000078787_specs_ms.mgf
2156	4239	954.607	0	4239	datasets/MSV000078787_specs_ms.mgf
2156	4243	955.551	0	4243	datasets/MSV000078787_specs_ms.mgf
2156	4244	955.554	0	4244	datasets/MSV000078787_specs_ms.mgf
2156	4245	955.568	0	4245	datasets/MSV000078787_specs_ms.mgf
2157	4240	954.648	0	4240	datasets/MSV000078787_specs_ms.mgf
2157	4248	955.634	0	4248	datasets/MSV000078787_specs_ms.mgf
2162	4249	957.331	0	4249	datasets/MSV000078787_specs_ms.mgf
2162	4250	957.539	0	4250	datasets/MSV000078787_specs_ms.mgf
2162	4252	957.574	0	4252	datasets/MSV000078787_specs_ms.mgf
2164	4253	958.591	0	4253	datasets/MSV000078787_specs_ms.mgf
2164	4257	959.343	0	4257	datasets/MSV000078787_specs_ms.mgf
2164	4258	959.502	0	4258	datasets/MSV000078787_specs_ms.mgf
2164	4259	959.503	0	4259	datasets/MSV000078787_specs_ms.mgf
2164	4261	959.513	0	4261	datasets/MSV000078787_specs_ms.mgf
2169	4262	959.94	0	4262	datasets/MSV000078787_specs_ms.mgf
2169	4264	959.983	0	4264	datasets/MSV000078787_specs_ms.mgf
2169	4265	959.991	0	4265	datasets/MSV000078787_specs_ms.mgf
2172	4267	961.514	0	4267	datasets/MSV000078787_specs_ms.mgf
2172	4269	962.013	0	4269	datasets/MSV000078787_specs_ms.mgf
2174	4270	962.611	0	4270	datasets/MSV000078787_specs_ms.mgf
2174	4271	963.425	0	4271	datasets/MSV000078787_specs_ms.mgf
2174	4274	963.501	0	4274	datasets/MSV000078787_specs_ms.mgf
2174	4275	963.505	0	4275	datasets/MSV000078787_specs_ms.mgf
2177	4276	963.619	0	4276	datasets/MSV000078787_specs_ms.mgf
2177	4277	964.535	0	4277	datasets/MSV000078787_specs_ms.mgf
2177	4278	964.609	0	4278	datasets/MSV000078787_specs_ms.mgf
2178	4279	964.659	0	4279	datasets/MSV000078787_specs_ms.mgf
2178	4281	965.401	0	4281	datasets/MSV000078787_specs_ms.mgf
2178	4283	965.63	0	4283	datasets/MSV000078787_specs_ms.mgf
2178	4284	965.64	0	4284	datasets/MSV000078787_specs_ms.mgf
2178	4285	965.647	0	4285	datasets/MSV000078787_specs_ms.mgf
2181	4286	966.364	0	4286	datasets/MSV000078787_specs_ms.mgf
2181	4287	966.857	0	4287	datasets/MSV000078787_specs_ms.mgf
2181	4288	967.091	0	4288	datasets/MSV000078787_specs_ms.mgf
2181	4289	967.618	0	4289	datasets/MSV000078787_specs_ms.mgf
2184	4292	969.568	0	4292	datasets/MSV000078787_specs_ms.mgf
2184	4295	969.603	0	4295	datasets/MSV000078787_specs_ms.mgf
2184	4296	969.604	0	4296	datasets/MSV000078787_specs_ms.mgf
2188	4298	970.6	0	4298	datasets/MSV000078787_specs_ms.mgf
2188	4299	971.436	0	4299	datasets/MSV000078787_specs_ms.mgf
2188	4301	971.501	0	4301	datasets/MSV000078787_specs_ms.mgf
2188	4302	971.59	0	4302	datasets/MSV000078787_specs_ms.mgf
2191	4304	971.622	0	4304	datasets/MSV000078787_specs_ms.mgf
2191	4306	971.63	0	4306	datasets/MSV000078787_specs_ms.mgf
2193	4307	973.488	0	4307	datasets/MSV000078787_specs_ms.mgf
2193	4312	973.887	0	4312	datasets/MSV000078787_specs_ms.mgf
2193	4313	974.774	0	4313	datasets/MSV000078787_specs_ms.mgf
2193	4317	974.809	0	4317	datasets/MSV000078787_specs_ms.mgf
2193	4319	974.811	0	4319	datasets/MSV000078787_specs_ms.mgf
2193	4321	974.814	0	4321	datasets/MSV000078787_specs_ms.mgf
2193	4324	974.814	0	4324	datasets/MSV000078787_specs_ms.mgf
2193	4326	974.815	0	4326	datasets/MSV000078787_specs_ms.mgf
2193	4329	974.815	0	4329	datasets/MSV000078787_specs_ms.mgf
2193	4330	974.815	0	4330	datasets/MSV000078787_specs_ms.mgf
2193	4331	974.816	0	4331	datasets/MSV000078787_specs_ms.mgf
2193	4332	974.816	0	4332	datasets/MSV000078787_specs_ms.mgf
2193	4333	974.817	0	4333	datasets/MSV000078787_specs_ms.mgf
2193	4336	974.818	0	4336	datasets/MSV000078787_specs_ms.mgf
2193	4338	974.819	0	4338	datasets/MSV000078787_specs_ms.mgf
2193	4344	974.821	0	4344	datasets/MSV000078787_specs_ms.mgf
2193	4345	974.821	0	4345	datasets/MSV000078787_specs_ms.mgf
2193	4346	974.822	0	4346	datasets/MSV000078787_specs_ms.mgf
2193	4347	974.824	0	4347	datasets/MSV000078787_specs_ms.mgf
2193	4349	974.825	0	4349	datasets/MSV000078787_specs_ms.mgf
2193	4350	974.829	0	4350	datasets/MSV000078787_specs_ms.mgf
2193	4351	974.833	0	4351	datasets/MSV000078787_specs_ms.mgf
2193	4353	974.835	0	4353	datasets/MSV000078787_specs_ms.mgf
2193	4354	974.835	0	4354	datasets/MSV000078787_specs_ms.mgf
2193	4356	974.839	0	4356	datasets/MSV000078787_specs_ms.mgf
2193	4357	974.839	0	4357	datasets/MSV000078787_specs_ms.mgf
2193	4358	974.839	0	4358	datasets/MSV000078787_specs_ms.mgf
2193	4359	974.839	0	4359	datasets/MSV000078787_specs_ms.mgf
2193	4361	974.841	0	4361	datasets/MSV000078787_specs_ms.mgf
2193	4362	974.842	0	4362	datasets/MSV000078787_specs_ms.mgf
2193	4363	974.845	0	4363	datasets/MSV000078787_specs_ms.mgf
2193	4364	974.845	0	4364	datasets/MSV000078787_specs_ms.mgf
2193	4365	974.846	0	4365	datasets/MSV000078787_specs_ms.mgf
2193	4366	974.85	0	4366	datasets/MSV000078787_specs_ms.mgf
2193	4367	974.852	0	4367	datasets/MSV000078787_specs_ms.mgf
2194	4308	974.807	0	4308	datasets/MSV000078787_specs_ms.mgf
2194	4318	974.815	0	4318	datasets/MSV000078787_specs_ms.mgf
2194	4320	974.828	0	4320	datasets/MSV000078787_specs_ms.mgf
2194	4323	974.828	0	4323	datasets/MSV000078787_specs_ms.mgf
2194	4335	974.833	0	4335	datasets/MSV000078787_specs_ms.mgf
2194	4337	974.832	0	4337	datasets/MSV000078787_specs_ms.mgf
2194	4343	974.826	0	4343	datasets/MSV000078787_specs_ms.mgf
2194	4352	974.834	0	4352	datasets/MSV000078787_specs_ms.mgf
2194	4355	974.841	0	4355	datasets/MSV000078787_specs_ms.mgf
2194	4360	974.845	0	4360	datasets/MSV000078787_specs_ms.mgf
2195	4309	974.758	0	4309	datasets/MSV000078787_specs_ms.mgf
2195	4311	974.816	0	4311	datasets/MSV000078787_specs_ms.mgf
2195	4314	974.794	0	4314	datasets/MSV000078787_specs_ms.mgf
2195	4316	974.819	0	4316	datasets/MSV000078787_specs_ms.mgf
2195	4325	974.823	0	4325	datasets/MSV000078787_specs_ms.mgf
2195	4327	974.82	0	4327	datasets/MSV000078787_specs_ms.mgf
2195	4334	974.831	0	4334	datasets/MSV000078787_specs_ms.mgf
2195	4342	974.832	0	4342	datasets/MSV000078787_specs_ms.mgf
2196	4310	974.802	0	4310	datasets/MSV000078787_specs_ms.mgf
2196	4315	974.816	0	4315	datasets/MSV000078787_specs_ms.mgf
2196	4322	974.822	0	4322	datasets/MSV000078787_specs_ms.mgf
2196	4340	974.834	0	4340	datasets/MSV000078787_specs_ms.mgf
2196	4341	974.825	0	4341	datasets/MSV000078787_specs_ms.mgf
2196	4348	974.832	0	4348	datasets/MSV000078787_specs_ms.mgf
2200	4369	975.443	0	4369	datasets/MSV000078787_specs_ms.mgf
2200	4370	975.474	0	4370	datasets/MSV000078787_specs_ms.mgf
2200	4371	975.525	0	4371	datasets/MSV000078787_specs_ms.mgf
2203	4374	978.399	0	4374	datasets/MSV000078787_specs_ms.mgf
2203	4375	978.489	0	4375	datasets/MSV000078787_specs_ms.mgf
2205	4377	979.521	0	4377	datasets/MSV000078787_specs_ms.mgf
2205	4378	979.532	0	4378	datasets/MSV000078787_specs_ms.mgf
2205	4379	979.667	0	4379	datasets/MSV000078787_specs_ms.mgf
2205	4380	979.703	0	4380	datasets/MSV000078787_specs_ms.mgf
2205	4381	979.992	0	4381	datasets/MSV000078787_specs_ms.mgf
2206	4382	980.62	0	4382	datasets/MSV000078787_specs_ms.mgf
2206	4383	981.571	0	4383	datasets/MSV000078787_specs_ms.mgf
2207	4384	982.479	0	4384	datasets/MSV000078787_specs_ms.mgf
2207	4385	983.182	0	4385	datasets/MSV000078787_specs_ms.mgf
2207	4386	983.558	0	4386	datasets/MSV000078787_specs_ms.mgf
2207	4390	983.595	0	4390	datasets/MSV000078787_specs_ms.mgf
2207	4391	983.847	0	4391	datasets/MSV000078787_specs_ms.mgf
2207	4392	983.848	0	4392	datasets/MSV000078787_specs_ms.mgf
2207	4395	983.928	0	4395	datasets/MSV000078787_specs_ms.mgf
2211	4393	983.93	0	4393	datasets/MSV000078787_specs_ms.mgf
2211	4394	983.961	0	4394	datasets/MSV000078787_specs_ms.mgf
2212	4396	984.618	0	4396	datasets/MSV000078787_specs_ms.mgf
2212	4397	984.641	0	4397	datasets/MSV000078787_specs_ms.mgf
2212	4400	985.503	0	4400	datasets/MSV000078787_specs_ms.mgf
2212	4401	985.531	0	4401	datasets/MSV000078787_specs_ms.mgf
2212	4403	985.597	0	4403	datasets/MSV000078787_specs_ms.mgf
2213	4398	985.476	0	4398	datasets/MSV000078787_specs_ms.mgf
2213	4399	985.477	0	4399	datasets/MSV000078787_specs_ms.mgf
2216	4405	987.439	0	4405	datasets/MSV000078787_specs_ms.mgf
2216	4407	987.613	0	4407	datasets/MSV000078787_specs_ms.mgf
2218	4409	988.497	0	4409	datasets/MSV000078787_specs_ms.mgf
2218	4408	988.592	0	4408	datasets/MSV000078787_specs_ms.mgf
2219	4410	988.526	0	4410	datasets/MSV000078787_specs_ms.mgf
2219	4411	988.561	0	4411	datasets/MSV000078787_specs_ms.mgf
2219	4412	989.339	0	4412	datasets/MSV000078787_specs_ms.mgf
2222	4415	991.375	0	4415	datasets/MSV000078787_specs_ms.mgf
2222	4416	991.183	0	4416	datasets/MSV000078787_specs_ms.mgf
2223	4417	991.461	0	4417	datasets/MSV000078787_specs_ms.mgf
2223	4418	991.534	0	4418	datasets/MSV000078787_specs_ms.mgf
2223	4419	991.537	0	4419	datasets/MSV000078787_specs_ms.mgf
2223	4421	991.545	0	4421	datasets/MSV000078787_specs_ms.mgf
2225	4422	993.159	0	4422	datasets/MSV000078787_specs_ms.mgf
2225	4423	993.471	0	4423	datasets/MSV000078787_specs_ms.mgf
2225	4425	993.482	0	4425	datasets/MSV000078787_specs_ms.mgf
2225	4426	993.597	0	4426	datasets/MSV000078787_specs_ms.mgf
2225	4427	993.6	0	4427	datasets/MSV000078787_specs_ms.mgf
2225	4429	994.528	0	4429	datasets/MSV000078787_specs_ms.mgf
2230	4432	995.824	0	4432	datasets/MSV000078787_specs_ms.mgf
2230	4433	996.498	0	4433	datasets/MSV000078787_specs_ms.mgf
2230	4434	996.508	0	4434	datasets/MSV000078787_specs_ms.mgf
2230	4435	996.561	0	4435	datasets/MSV000078787_specs_ms.mgf
2231	4436	997.477	0	4436	datasets/MSV000078787_specs_ms.mgf
2231	4437	997.532	0	4437	datasets/MSV000078787_specs_ms.mgf
2231	4438	997.564	0	4438	datasets/MSV000078787_specs_ms.mgf
2236	4443	999.53	0	4443	datasets/MSV000078787_specs_ms.mgf
2236	4444	999.598	0	4444	datasets/MSV000078787_specs_ms.mgf
2237	4445	1000.62	0	4445	datasets/MSV000078787_specs_ms.mgf
2237	4446	1001.14	0	4446	datasets/MSV000078787_specs_ms.mgf
2237	4447	1001.14	0	4447	datasets/MSV000078787_specs_ms.mgf
2237	4448	1001.45	0	4448	datasets/MSV000078787_specs_ms.mgf
2238	4449	1001.97	0	4449	datasets/MSV000078787_specs_ms.mgf
2238	4452	1002.95	0	4452	datasets/MSV000078787_specs_ms.mgf
2238	4458	1003.83	0	4458	datasets/MSV000078787_specs_ms.mgf
2240	4451	1003.16	0	4451	datasets/MSV000078787_specs_ms.mgf
2240	4457	1003.44	0	4457	datasets/MSV000078787_specs_ms.mgf
2242	4454	1003.02	0	4454	datasets/MSV000078787_specs_ms.mgf
2242	4455	1003.15	0	4455	datasets/MSV000078787_specs_ms.mgf
2242	4456	1003.15	0	4456	datasets/MSV000078787_specs_ms.mgf
2243	4459	1005.84	0	4459	datasets/MSV000078787_specs_ms.mgf
2243	4461	1006.6	0	4461	datasets/MSV000078787_specs_ms.mgf
2243	4464	1007.54	0	4464	datasets/MSV000078787_specs_ms.mgf
2243	4465	1007.55	0	4465	datasets/MSV000078787_specs_ms.mgf
2243	4467	1007.56	0	4467	datasets/MSV000078787_specs_ms.mgf
2243	4470	1007.59	0	4470	datasets/MSV000078787_specs_ms.mgf
2252	4473	1007.9	0	4473	datasets/MSV000078787_specs_ms.mgf
2252	4477	1008.63	0	4477	datasets/MSV000078787_specs_ms.mgf
2252	4482	1008.8	0	4482	datasets/MSV000078787_specs_ms.mgf
2252	4485	1009.61	0	4485	datasets/MSV000078787_specs_ms.mgf
2262	4486	1010.66	0	4486	datasets/MSV000078787_specs_ms.mgf
2262	4487	1011.43	0	4487	datasets/MSV000078787_specs_ms.mgf
2262	4491	1011.62	0	4491	datasets/MSV000078787_specs_ms.mgf
2262	4494	1012.53	0	4494	datasets/MSV000078787_specs_ms.mgf
2262	4495	1012.59	0	4495	datasets/MSV000078787_specs_ms.mgf
2263	4488	1011.61	0	4488	datasets/MSV000078787_specs_ms.mgf
2263	4490	1011.64	0	4490	datasets/MSV000078787_specs_ms.mgf
2265	4492	1011.88	0	4492	datasets/MSV000078787_specs_ms.mgf
2265	4493	1011.95	0	4493	datasets/MSV000078787_specs_ms.mgf
2265	4496	1012.83	0	4496	datasets/MSV000078787_specs_ms.mgf
2265	4500	1013.59	0	4500	datasets/MSV000078787_specs_ms.mgf
2265	4504	1014.54	0	4504	datasets/MSV000078787_specs_ms.mgf
2265	4505	1015.52	0	4505	datasets/MSV000078787_specs_ms.mgf
2265	4506	1015.52	0	4506	datasets/MSV000078787_specs_ms.mgf
2267	4498	1013.5	0	4498	datasets/MSV000078787_specs_ms.mgf
2267	4501	1014.01	0	4501	datasets/MSV000078787_specs_ms.mgf
2267	4502	1014.12	0	4502	datasets/MSV000078787_specs_ms.mgf
2270	4507	1015.57	0	4507	datasets/MSV000078787_specs_ms.mgf
2270	4509	1015.66	0	4509	datasets/MSV000078787_specs_ms.mgf
2272	4510	1016.62	0	4510	datasets/MSV000078787_specs_ms.mgf
2272	4511	1016.62	0	4511	datasets/MSV000078787_specs_ms.mgf
2272	4513	1016.62	0	4513	datasets/MSV000078787_specs_ms.mgf
2272	4515	1016.84	0	4515	datasets/MSV000078787_specs_ms.mgf
2272	4516	1017.53	0	4516	datasets/MSV000078787_specs_ms.mgf
2272	4517	1017.59	0	4517	datasets/MSV000078787_specs_ms.mgf
2275	4518	1018.93	0	4518	datasets/MSV000078787_specs_ms.mgf
2275	4519	1018.96	0	4519	datasets/MSV000078787_specs_ms.mgf
2275	4520	1019.42	0	4520	datasets/MSV000078787_specs_ms.mgf
2275	4521	1019.51	0	4521	datasets/MSV000078787_specs_ms.mgf
2275	4522	1019.52	0	4522	datasets/MSV000078787_specs_ms.mgf
2279	4526	1021.62	0	4526	datasets/MSV000078787_specs_ms.mgf
2279	4528	1021.69	0	4528	datasets/MSV000078787_specs_ms.mgf
2279	4529	1022.56	0	4529	datasets/MSV000078787_specs_ms.mgf
2279	4530	1022.57	0	4530	datasets/MSV000078787_specs_ms.mgf
2282	4532	1022.67	0	4532	datasets/MSV000078787_specs_ms.mgf
2282	4533	1022.7	0	4533	datasets/MSV000078787_specs_ms.mgf
2285	4536	1025.36	0	4536	datasets/MSV000078787_specs_ms.mgf
2285	4538	1025.63	0	4538	datasets/MSV000078787_specs_ms.mgf
2285	4539	1025.64	0	4539	datasets/MSV000078787_specs_ms.mgf
2285	4540	1025.7	0	4540	datasets/MSV000078787_specs_ms.mgf
2285	4541	1026.52	0	4541	datasets/MSV000078787_specs_ms.mgf
2288	4543	1027.5	0	4543	datasets/MSV000078787_specs_ms.mgf
2288	4546	1027.57	0	4546	datasets/MSV000078787_specs_ms.mgf
2288	4547	1028.13	0	4547	datasets/MSV000078787_specs_ms.mgf
2288	4548	1028.13	0	4548	datasets/MSV000078787_specs_ms.mgf
2291	4549	1029.5	0	4549	datasets/MSV000078787_specs_ms.mgf
2291	4550	1029.51	0	4550	datasets/MSV000078787_specs_ms.mgf
2291	4553	1029.66	0	4553	datasets/MSV000078787_specs_ms.mgf
2294	4554	1030.64	0	4554	datasets/MSV000078787_specs_ms.mgf
2294	4556	1030.64	0	4556	datasets/MSV000078787_specs_ms.mgf
2296	4557	1030.64	0	4557	datasets/MSV000078787_specs_ms.mgf
2296	4558	1030.98	0	4558	datasets/MSV000078787_specs_ms.mgf
2297	4559	1032.64	0	4559	datasets/MSV000078787_specs_ms.mgf
2297	4560	1032.81	0	4560	datasets/MSV000078787_specs_ms.mgf
2297	4561	1033.39	0	4561	datasets/MSV000078787_specs_ms.mgf
2297	4564	1033.53	0	4564	datasets/MSV000078787_specs_ms.mgf
2302	4567	1035.49	0	4567	datasets/MSV000078787_specs_ms.mgf
2302	4568	1035.62	0	4568	datasets/MSV000078787_specs_ms.mgf
2304	4570	1035.71	0	4570	datasets/MSV000078787_specs_ms.mgf
2304	4572	1036.11	0	4572	datasets/MSV000078787_specs_ms.mgf
2307	4574	1037.49	0	4574	datasets/MSV000078787_specs_ms.mgf
2307	4575	1037.49	0	4575	datasets/MSV000078787_specs_ms.mgf
2307	4576	1037.51	0	4576	datasets/MSV000078787_specs_ms.mgf
2310	4579	1039.56	0	4579	datasets/MSV000078787_specs_ms.mgf
2310	4581	1039.7	0	4581	datasets/MSV000078787_specs_ms.mgf
2310	4582	1039.72	0	4582	datasets/MSV000078787_specs_ms.mgf
2313	4585	1040.67	0	4585	datasets/MSV000078787_specs_ms.mgf
2313	4586	1041.16	0	4586	datasets/MSV000078787_specs_ms.mgf
2313	4587	1041.54	0	4587	datasets/MSV000078787_specs_ms.mgf
2314	4588	1042.15	0	4588	datasets/MSV000078787_specs_ms.mgf
2314	4592	1042.78	0	4592	datasets/MSV000078787_specs_ms.mgf
2314	4594	1042.79	0	4594	datasets/MSV000078787_specs_ms.mgf
2314	4595	1042.8	0	4595	datasets/MSV000078787_specs_ms.mgf
2314	4599	1042.83	0	4599	datasets/MSV000078787_specs_ms.mgf
2314	4600	1042.83	0	4600	datasets/MSV000078787_specs_ms.mgf
2314	4602	1042.83	0	4602	datasets/MSV000078787_specs_ms.mgf
2314	4603	1042.83	0	4603	datasets/MSV000078787_specs_ms.mgf
2314	4604	1042.83	0	4604	datasets/MSV000078787_specs_ms.mgf
2314	4605	1042.83	0	4605	datasets/MSV000078787_specs_ms.mgf
2314	4606	1042.83	0	4606	datasets/MSV000078787_specs_ms.mgf
2314	4607	1042.83	0	4607	datasets/MSV000078787_specs_ms.mgf
2314	4608	1042.83	0	4608	datasets/MSV000078787_specs_ms.mgf
2314	4609	1042.83	0	4609	datasets/MSV000078787_specs_ms.mgf
2314	4610	1042.84	0	4610	datasets/MSV000078787_specs_ms.mgf
2314	4611	1042.84	0	4611	datasets/MSV000078787_specs_ms.mgf
2314	4616	1043.67	0	4616	datasets/MSV000078787_specs_ms.mgf
2314	4617	1043.7	0	4617	datasets/MSV000078787_specs_ms.mgf
2314	4620	1044.66	0	4620	datasets/MSV000078787_specs_ms.mgf
2317	4590	1042.8	0	4590	datasets/MSV000078787_specs_ms.mgf
2317	4598	1042.83	0	4598	datasets/MSV000078787_specs_ms.mgf
2318	4591	1042.81	0	4591	datasets/MSV000078787_specs_ms.mgf
2318	4601	1042.83	0	4601	datasets/MSV000078787_specs_ms.mgf
2332	4625	1047.74	0	4625	datasets/MSV000078787_specs_ms.mgf
2332	4626	1048.61	0	4626	datasets/MSV000078787_specs_ms.mgf
2332	4627	1048.65	0	4627	datasets/MSV000078787_specs_ms.mgf
2332	4629	1049.59	0	4629	datasets/MSV000078787_specs_ms.mgf
2332	4630	1049.59	0	4630	datasets/MSV000078787_specs_ms.mgf
2333	4628	1049.02	0	4628	datasets/MSV000078787_specs_ms.mgf
2333	4632	1049.72	0	4632	datasets/MSV000078787_specs_ms.mgf
2335	4635	1050.11	0	4635	datasets/MSV000078787_specs_ms.mgf
2335	4636	1050.12	0	4636	datasets/MSV000078787_specs_ms.mgf
2338	4637	1051.52	0	4637	datasets/MSV000078787_specs_ms.mgf
2338	4639	1051.53	0	4639	datasets/MSV000078787_specs_ms.mgf
2338	4640	1051.54	0	4640	datasets/MSV000078787_specs_ms.mgf
2338	4641	1051.57	0	4641	datasets/MSV000078787_specs_ms.mgf
2338	4642	1051.58	0	4642	datasets/MSV000078787_specs_ms.mgf
2338	4643	1051.65	0	4643	datasets/MSV000078787_specs_ms.mgf
2343	4647	1052.56	0	4647	datasets/MSV000078787_specs_ms.mgf
2343	4648	1053.2	0	4648	datasets/MSV000078787_specs_ms.mgf
2343	4649	1053.2	0	4649	datasets/MSV000078787_specs_ms.mgf
2346	4652	1054.62	0	4652	datasets/MSV000078787_specs_ms.mgf
2346	4653	1054.64	0	4653	datasets/MSV000078787_specs_ms.mgf
2346	4654	1054.73	0	4654	datasets/MSV000078787_specs_ms.mgf
2351	4659	1056.65	0	4659	datasets/MSV000078787_specs_ms.mgf
2351	4660	1057.01	0	4660	datasets/MSV000078787_specs_ms.mgf
2351	4661	1057.57	0	4661	datasets/MSV000078787_specs_ms.mgf
2352	4662	1057.69	0	4662	datasets/MSV000078787_specs_ms.mgf
2352	4663	1057.7	0	4663	datasets/MSV000078787_specs_ms.mgf
2352	4664	1057.69	0	4664	datasets/MSV000078787_specs_ms.mgf
2353	4665	1058.01	0	4665	datasets/MSV000078787_specs_ms.mgf
2353	4666	1058.12	0	4666	datasets/MSV000078787_specs_ms.mgf
2353	4667	1058.49	0	4667	datasets/MSV000078787_specs_ms.mgf
2355	4669	1059.09	0	4669	datasets/MSV000078787_specs_ms.mgf
2355	4670	1059.54	0	4670	datasets/MSV000078787_specs_ms.mgf
2355	4671	1060.51	0	4671	datasets/MSV000078787_specs_ms.mgf
2356	4672	1061.1	0	4672	datasets/MSV000078787_specs_ms.mgf
2356	4674	1061.54	0	4674	datasets/MSV000078787_specs_ms.mgf
2356	4675	1061.65	0	4675	datasets/MSV000078787_specs_ms.mgf
2359	4677	1062.61	0	4677	datasets/MSV000078787_specs_ms.mgf
2359	4678	1062.66	0	4678	datasets/MSV000078787_specs_ms.mgf
2359	4679	1063.48	0	4679	datasets/MSV000078787_specs_ms.mgf
2359	4680	1063.57	0	4680	datasets/MSV000078787_specs_ms.mgf
2359	4681	1063.57	0	4681	datasets/MSV000078787_specs_ms.mgf
2360	4682	1064.69	0	4682	datasets/MSV000078787_specs_ms.mgf
2360	4684	1064.72	0	4684	datasets/MSV000078787_specs_ms.mgf
2360	4686	1064.88	0	4686	datasets/MSV000078787_specs_ms.mgf
2360	4687	1065.22	0	4687	datasets/MSV000078787_specs_ms.mgf
2360	4688	1065.27	0	4688	datasets/MSV000078787_specs_ms.mgf
2365	4691	1065.71	0	4691	datasets/MSV000078787_specs_ms.mgf
2365	4692	1065.71	0	4692	datasets/MSV000078787_specs_ms.mgf
2365	4693	1066.64	0	4693	datasets/MSV000078787_specs_ms.mgf
2365	4694	1066.68	0	4694	datasets/MSV000078787_specs_ms.mgf
2368	4697	1067.77	0	4697	datasets/MSV000078787_specs_ms.mgf
2368	4698	1068	0	4698	datasets/MSV000078787_specs_ms.mgf
2368	4699	1068.64	0	4699	datasets/MSV000078787_specs_ms.mgf
2368	4701	1068.66	0	4701	datasets/MSV000078787_specs_ms.mgf
2368	4702	1069.53	0	4702	datasets/MSV000078787_specs_ms.mgf
2371	4704	1069.72	0	4704	datasets/MSV000078787_specs_ms.mgf
2371	4706	1070.58	0	4706	datasets/MSV000078787_specs_ms.mgf
2371	4708	1070.6	0	4708	datasets/MSV000078787_specs_ms.mgf
2371	4709	1070.68	0	4709	datasets/MSV000078787_specs_ms.mgf
2371	4711	1071.57	0	4711	datasets/MSV000078787_specs_ms.mgf
2372	4705	1070.59	0	4705	datasets/MSV000078787_specs_ms.mgf
2372	4707	1070.61	0	4707	datasets/MSV000078787_specs_ms.mgf
2374	4712	1072.63	0	4712	datasets/MSV000078787_specs_ms.mgf
2374	4714	1072.69	0	4714	datasets/MSV000078787_specs_ms.mgf
2374	4715	1072.72	0	4715	datasets/MSV000078787_specs_ms.mgf
2376	4716	1073.71	0	4716	datasets/MSV000078787_specs_ms.mgf
2376	4717	1074.46	0	4717	datasets/MSV000078787_specs_ms.mgf
2378	4719	1075.86	0	4719	datasets/MSV000078787_specs_ms.mgf
2378	4722	1076.67	0	4722	datasets/MSV000078787_specs_ms.mgf
2378	4723	1076.68	0	4723	datasets/MSV000078787_specs_ms.mgf
2378	4731	1077.6	0	4731	datasets/MSV000078787_specs_ms.mgf
2378	4736	1078.59	0	4736	datasets/MSV000078787_specs_ms.mgf
2390	4734	1078.03	0	4734	datasets/MSV000078787_specs_ms.mgf
2390	4735	1078.49	0	4735	datasets/MSV000078787_specs_ms.mgf
2390	4738	1078.61	0	4738	datasets/MSV000078787_specs_ms.mgf
2390	4739	1078.7	0	4739	datasets/MSV000078787_specs_ms.mgf
2392	4740	1078.75	0	4740	datasets/MSV000078787_specs_ms.mgf
2392	4741	1078.74	0	4741	datasets/MSV000078787_specs_ms.mgf
2393	4742	1079.41	0	4742	datasets/MSV000078787_specs_ms.mgf
2393	4744	1079.84	0	4744	datasets/MSV000078787_specs_ms.mgf
2393	4745	1080.08	0	4745	datasets/MSV000078787_specs_ms.mgf
2393	4746	1080.17	0	4746	datasets/MSV000078787_specs_ms.mgf
2393	4749	1080.69	0	4749	datasets/MSV000078787_specs_ms.mgf
2397	4750	1081.58	0	4750	datasets/MSV000078787_specs_ms.mgf
2397	4752	1081.59	0	4752	datasets/MSV000078787_specs_ms.mgf
2397	4753	1081.6	0	4753	datasets/MSV000078787_specs_ms.mgf
2398	4751	1081.58	0	4751	datasets/MSV000078787_specs_ms.mgf
2398	4754	1081.58	0	4754	datasets/MSV000078787_specs_ms.mgf
2401	4757	1082.5	0	4757	datasets/MSV000078787_specs_ms.mgf
2401	4758	1082.71	0	4758	datasets/MSV000078787_specs_ms.mgf
2406	4763	1083.75	0	4763	datasets/MSV000078787_specs_ms.mgf
2406	4764	1084.03	0	4764	datasets/MSV000078787_specs_ms.mgf
2406	4765	1084.59	0	4765	datasets/MSV000078787_specs_ms.mgf
2406	4766	1084.6	0	4766	datasets/MSV000078787_specs_ms.mgf
2406	4767	1084.69	0	4767	datasets/MSV000078787_specs_ms.mgf
2410	4771	1086.62	0	4771	datasets/MSV000078787_specs_ms.mgf
2410	4772	1086.65	0	4772	datasets/MSV000078787_specs_ms.mgf
2410	4773	1086.66	0	4773	datasets/MSV000078787_specs_ms.mgf
2414	4777	1088.01	0	4777	datasets/MSV000078787_specs_ms.mgf
2414	4778	1088.44	0	4778	datasets/MSV000078787_specs_ms.mgf
2416	4780	1089.59	0	4780	datasets/MSV000078787_specs_ms.mgf
2416	4781	1089.92	0	4781	datasets/MSV000078787_specs_ms.mgf
2416	4782	1090	0	4782	datasets/MSV000078787_specs_ms.mgf
2417	4783	1090.68	0	4783	datasets/MSV000078787_specs_ms.mgf
2417	4784	1090.75	0	4784	datasets/MSV000078787_specs_ms.mgf
2417	4785	1091.07	0	4785	datasets/MSV000078787_specs_ms.mgf
2417	4786	1091.49	0	4786	datasets/MSV000078787_specs_ms.mgf
